recall,precision
0.044399081398315894,0.9456521739130435
0.04465424853278898,0.9459459459459459
0.04490941566726206,0.946236559139785
0.04516458280173514,0.946524064171123
0.04541974993620822,0.9468085106382979
0.045674917070681297,0.9470899470899471
0.045930084205154376,0.9473684210526315
0.046185251339627455,0.9476439790575916
0.046440418474100534,0.9479166666666666
0.04669558560857361,0.9481865284974094
0.0469507527430467,0.9484536082474226
0.04720591987751978,0.9487179487179487
0.04746108701199286,0.9489795918367347
0.047716254146465936,0.949238578680203
0.047971421280939015,0.9494949494949495
0.048226588415412094,0.949748743718593
0.048481755549885173,0.95
0.04873692268435825,0.9502487562189055
0.04899208981883133,0.9504950495049505
0.04924725695330442,0.9507389162561576
0.0495024240877775,0.9509803921568627
0.049757591222250576,0.9512195121951219
0.050012758356723655,0.9514563106796117
0.050267925491196734,0.9516908212560387
0.05052309262566981,0.9519230769230769
0.05077825976014289,0.9521531100478469
0.05103342689461597,0.9523809523809523
0.05128859402908905,0.95260663507109
0.051543761163562136,0.9528301886792453
0.051798928298035216,0.9530516431924883
0.052054095432508295,0.9532710280373832
0.052309262566981374,0.9534883720930233
0.05256442970145445,0.9537037037037037
0.05281959683592753,0.9539170506912442
0.05307476397040061,0.9541284403669725
0.05332993110487369,0.954337899543379
0.05358509823934677,0.9545454545454546
0.053840265373819855,0.9547511312217195
0.054095432508292934,0.954954954954955
0.05435059964276601,0.9551569506726457
0.05460576677723909,0.9553571428571429
0.05486093391171217,0.9555555555555556
0.05511610104618525,0.9557522123893806
0.05537126818065833,0.9559471365638766
0.05562643531513141,0.956140350877193
0.05588160244960449,0.9563318777292577
0.056136769584077574,0.9565217391304348
0.05639193671855065,0.9567099567099567
0.05664710385302373,0.9568965517241379
0.05690227098749681,0.9570815450643777
0.05715743812196989,0.9572649572649573
0.05741260525644297,0.9574468085106383
0.05766777239091605,0.9576271186440678
0.05792293952538913,0.9578059071729957
0.05817810665986221,0.957983193277311
0.05817810665986221,0.9539748953974896
0.05843327379433529,0.9541666666666667
0.05868844092880837,0.9543568464730291
0.05894360806328145,0.9545454545454546
0.05919877519775453,0.9547325102880658
0.05945394233222761,0.9549180327868853
0.05970910946670069,0.9551020408163265
0.05996427660117377,0.9552845528455285
0.060219443735646846,0.9554655870445344
0.060474610870119926,0.9556451612903226
0.06072977800459301,0.9558232931726908
0.06098494513906609,0.956
0.06124011227353917,0.9561752988047809
0.06149527940801225,0.9563492063492064
0.06175044654248533,0.9565217391304348
0.06200561367695841,0.9566929133858267
0.062260780811431486,0.9568627450980393
0.06251594794590457,0.95703125
0.06277111508037765,0.9571984435797666
0.06302628221485072,0.9573643410852714
0.06328144934932381,0.9575289575289575
0.06353661648379688,0.9576923076923077
0.06379178361826997,0.9578544061302682
0.06404695075274304,0.9580152671755725
0.06430211788721613,0.9581749049429658
0.06455728502168921,0.9583333333333334
0.06481245215616228,0.9584905660377359
0.06506761929063537,0.9586466165413534
0.06532278642510844,0.9588014981273408
0.06557795355958153,0.9589552238805971
0.0658331206940546,0.9591078066914498
0.06608828782852769,0.9592592592592593
0.06634345496300076,0.959409594095941
0.06659862209747384,0.9595588235294118
0.06685378923194693,0.9597069597069597
0.06710895636642,0.9598540145985401
0.06736412350089309,0.96
0.06761929063536616,0.9601449275362319
0.06787445776983925,0.9602888086642599
0.06812962490431232,0.960431654676259
0.0683847920387854,0.9605734767025089
0.06863995917325848,0.9607142857142857
0.06889512630773156,0.9608540925266904
0.06915029344220465,0.9609929078014184
0.06940546057667772,0.9611307420494699
0.06966062771115081,0.9612676056338029
0.06991579484562388,0.9614035087719298
0.07017096198009697,0.9615384615384616
0.07042612911457004,0.9616724738675958
0.07068129624904312,0.9618055555555556
0.0709364633835162,0.9619377162629758
0.0709364633835162,0.9586206896551724
0.07119163051798928,0.9587628865979382
0.07144679765246237,0.958904109589041
0.07144679765246237,0.9556313993174061
0.07170196478693544,0.95578231292517
0.07195713192140853,0.9559322033898305
0.0722122990558816,0.956081081081081
0.07246746619035468,0.9562289562289562
0.07272263332482776,0.9563758389261745
0.07297780045930084,0.9565217391304348
0.07323296759377393,0.9566666666666667
0.073488134728247,0.9568106312292359
0.07374330186272009,0.956953642384106
0.07399846899719316,0.9570957095709571
0.07425363613166625,0.9572368421052632
0.07450880326613932,0.9573770491803278
0.0747639704006124,0.9575163398692811
0.07501913753508548,0.9576547231270358
0.07527430466955856,0.9577922077922078
0.07552947180403165,0.9579288025889967
0.07578463893850472,0.9580645161290322
0.0760398060729778,0.9581993569131833
0.07629497320745088,0.9583333333333334
0.07655014034192396,0.9584664536741214
0.07655014034192396,0.9554140127388535
0.07680530747639704,0.9555555555555556
0.07706047461087012,0.9556962025316456
0.0773156417453432,0.9558359621451105
0.07757080887981628,0.9559748427672956
0.07782597601428937,0.9561128526645768
0.07808114314876244,0.95625
0.07833631028323552,0.956386292834891
0.0785914774177086,0.9565217391304348
0.07884664455218168,0.9566563467492261
0.07910181168665475,0.9567901234567902
0.07935697882112784,0.9569230769230769
0.07961214595560091,0.9570552147239264
0.079867313090074,0.9571865443425076
0.08012248022454709,0.9573170731707317
0.08037764735902016,0.9574468085106383
0.08063281449349324,0.9575757575757575
0.08088798162796632,0.9577039274924471
0.0811431487624394,0.9578313253012049
0.08139831589691247,0.9579579579579579
0.08165348303138556,0.9580838323353293
0.08165348303138556,0.9552238805970149
0.08190865016585863,0.9553571428571429
0.08216381730033172,0.9554896142433235
0.0824189844348048,0.9556213017751479
0.08267415156927788,0.9557522123893806
0.08292931870375096,0.9558823529411765
0.08318448583822403,0.9560117302052786
0.08343965297269712,0.956140350877193
0.08369482010717019,0.956268221574344
0.08394998724164328,0.9563953488372093
0.08394998724164328,0.9536231884057971
0.08420515437611635,0.953757225433526
0.08446032151058944,0.9538904899135446
0.08446032151058944,0.9511494252873564
0.08471548864506252,0.9512893982808023
0.0849706557795356,0.9514285714285714
0.08522582291400868,0.9515669515669516
0.08548099004848175,0.9517045454545454
0.08573615718295484,0.9518413597733711
0.08599132431742791,0.9519774011299436
0.086246491451901,0.952112676056338
0.08650165858637407,0.952247191011236
0.08675682572084716,0.9523809523809523
0.08701199285532024,0.952513966480447
0.08701199285532024,0.9498607242339833
0.08726715998979331,0.95
0.0875223271242664,0.9501385041551247
0.08777749425873947,0.9502762430939227
0.08803266139321256,0.9504132231404959
0.08828782852768563,0.9505494505494505
0.08854299566215872,0.9506849315068493
0.08879816279663179,0.9508196721311475
0.08905332993110487,0.9509536784741145
0.08930849706557796,0.9510869565217391
0.08956366420005103,0.9512195121951219
0.08981883133452412,0.9513513513513514
0.09007399846899719,0.9514824797843666
0.09032916560347028,0.9516129032258065
0.09058433273794335,0.9517426273458445
0.09083949987241643,0.9518716577540107
0.09109466700688951,0.952
0.09134983414136259,0.9521276595744681
0.09160500127583568,0.9522546419098143
0.09186016841030875,0.9523809523809523
0.09211533554478184,0.9525065963060686
0.09237050267925491,0.9526315789473684
0.092625669813728,0.952755905511811
0.09288083694820107,0.9528795811518325
0.09313600408267415,0.9530026109660574
0.09339117121714723,0.953125
0.09364633835162031,0.9532467532467532
0.0939015054860934,0.9533678756476683
0.0939015054860934,0.9509043927648578
0.09415667262056647,0.9510309278350515
0.09441183975503956,0.9511568123393316
0.09466700688951263,0.9512820512820512
0.09492217402398571,0.9514066496163683
0.09517734115845879,0.951530612244898
0.09517734115845879,0.9491094147582697
0.09543250829293187,0.949238578680203
0.09543250829293187,0.9468354430379747
0.09568767542740494,0.946969696969697
0.09594284256187803,0.947103274559194
0.09619800969635112,0.9472361809045227
0.09645317683082419,0.9473684210526315
0.09670834396529727,0.9475
0.09696351109977035,0.9476309226932669
0.09721867823424343,0.9477611940298507
0.0974738453687165,0.9478908188585607
0.09772901250318959,0.948019801980198
0.09798417963766266,0.9481481481481482
0.09823934677213575,0.9482758620689655
0.09849451390660884,0.9484029484029484
0.09874968104108191,0.9485294117647058
0.099004848175555,0.9486552567237164
0.09926001531002807,0.948780487804878
0.09951518244450115,0.948905109489051
0.09977034957897422,0.9490291262135923
0.10002551671344731,0.9491525423728814
0.10028068384792038,0.9492753623188406
0.10053585098239347,0.9493975903614458
0.10079101811686655,0.9495192307692307
0.10104618525133963,0.9496402877697842
0.10130135238581271,0.9497607655502392
0.10155651952028578,0.9498806682577565
0.10181168665475887,0.95
0.10206685378923194,0.9501187648456056
0.10232202092370503,0.9502369668246445
0.1025771880581781,0.950354609929078
0.10283235519265119,0.9504716981132075
0.10308752232712427,0.9505882352941176
0.10334268946159735,0.9507042253521126
0.10359785659607043,0.9508196721311475
0.1038530237305435,0.9509345794392523
0.10410819086501659,0.951048951048951
0.10436335799948966,0.9511627906976744
0.10461852513396275,0.951276102088167
0.10487369226843582,0.9513888888888888
0.1051288594029089,0.9515011547344111
0.10538402653738199,0.9516129032258065
0.10563919367185506,0.9517241379310345
0.10589436080632815,0.9518348623853211
0.10614952794080122,0.9519450800915332
0.10640469507527431,0.952054794520548
0.10640469507527431,0.9498861047835991
0.10665986220974738,0.95
0.10691502934422047,0.9501133786848073
0.10717019647869354,0.9502262443438914
0.10742536361316662,0.9503386004514672
0.10768053074763971,0.9504504504504504
0.10793569788211278,0.950561797752809
0.10819086501658587,0.9506726457399103
0.10844603215105894,0.9507829977628636
0.10870119928553203,0.9508928571428571
0.1089563664200051,0.9510022271714922
0.10921153355447819,0.9511111111111111
0.10946670068895126,0.9512195121951219
0.10946670068895126,0.9491150442477876
0.10972186782342434,0.9492273730684326
0.10972186782342434,0.947136563876652
0.10997703495789743,0.9472527472527472
0.1102322020923705,0.9473684210526315
0.11048736922684359,0.9474835886214442
0.11074253636131666,0.9475982532751092
0.11099770349578975,0.9477124183006536
0.11125287063026282,0.9478260869565217
0.1115080377647359,0.9479392624728851
0.1115080377647359,0.9458874458874459
0.11176320489920898,0.9460043196544277
0.11176320489920898,0.9439655172413793
0.11201837203368206,0.9440860215053763
0.11227353916815515,0.944206008583691
0.11252870630262822,0.9443254817987152
0.1127838734371013,0.9444444444444444
0.11303904057157438,0.9445628997867804
0.11329420770604746,0.9446808510638298
0.11354937484052054,0.9447983014861996
0.11380454197499362,0.9449152542372882
0.1140597091094667,0.945031712473573
0.11431487624393978,0.9451476793248945
0.11457004337841287,0.9452631578947368
0.11482521051288594,0.9453781512605042
0.11508037764735903,0.9454926624737946
0.1153355447818321,0.9456066945606695
0.11559071191630518,0.9457202505219207
0.11584587905077826,0.9458333333333333
0.11610104618525134,0.9459459459459459
0.11635621331972441,0.946058091286307
0.1166113804541975,0.9461697722567288
0.11686654758867059,0.9462809917355371
0.11712171472314366,0.9463917525773196
0.11737688185761674,0.9465020576131687
0.11763204899208982,0.946611909650924
0.1178872161265629,0.9467213114754098
0.11814238326103597,0.9468302658486708
0.11839755039550906,0.9469387755102041
0.11865271752998213,0.9470468431771895
0.11890788466445522,0.9471544715447154
0.1191630517989283,0.947261663286004
0.11941821893340138,0.9473684210526315
0.11941821893340138,0.9454545454545454
0.11967338606787446,0.9455645161290323
0.11992855320234753,0.9456740442655935
0.12018372033682062,0.9457831325301205
0.12043888747129369,0.9458917835671342
0.12069405460576678,0.946
0.12094922174023985,0.9461077844311377
0.12120438887471294,0.9462151394422311
0.12145955600918602,0.9463220675944334
0.1217147231436591,0.9464285714285714
0.12196989027813218,0.9465346534653465
0.12222505741260525,0.9466403162055336
0.12248022454707834,0.9467455621301775
0.12273539168155141,0.9468503937007874
0.1229905588160245,0.9469548133595285
0.12324572595049757,0.9470588235294117
0.12350089308497066,0.9471624266144814
0.12375606021944374,0.947265625
0.12401122735391681,0.9473684210526315
0.1242663944883899,0.9474708171206225
0.12452156162286297,0.9475728155339805
0.12477672875733606,0.9476744186046512
0.12503189589180913,0.9477756286266924
0.1252870630262822,0.9478764478764479
0.1255422301607553,0.9479768786127167
0.12579739729522837,0.948076923076923
0.12605256442970145,0.9481765834932822
0.12630773156417455,0.9482758620689655
0.12656289869864762,0.9483747609942639
0.1268180658331207,0.9484732824427481
0.12707323296759376,0.9485714285714286
0.12732840010206686,0.9486692015209125
0.12758356723653994,0.9487666034155597
0.127838734371013,0.9488636363636364
0.12809390150548608,0.9489603024574669
0.12834906863995918,0.9490566037735849
0.12860423577443225,0.9491525423728814
0.12885940290890532,0.9492481203007519
0.12911457004337842,0.949343339587242
0.1293697371778515,0.949438202247191
0.12962490431232457,0.9495327102803738
0.12988007144679764,0.9496268656716418
0.13013523858127074,0.9497206703910615
0.1303904057157438,0.949814126394052
0.13064557285021688,0.9499072356215214
0.13090073998468998,0.95
0.13115590711916306,0.9500924214417745
0.13141107425363613,0.9501845018450185
0.1316662413881092,0.9502762430939227
0.1319214085225823,0.9503676470588235
0.13217657565705537,0.9504587155963303
0.13217657565705537,0.9487179487179487
0.13243174279152845,0.9488117001828154
0.13268690992600152,0.948905109489051
0.13294207706047462,0.9489981785063752
0.1331972441949477,0.9490909090909091
0.13345241132942076,0.9491833030852994
0.13370757846389386,0.9492753623188406
0.13396274559836693,0.9493670886075949
0.13421791273284,0.9494584837545126
0.13421791273284,0.9477477477477477
0.13447307986731308,0.947841726618705
0.13472824700178618,0.947935368043088
0.13498341413625925,0.9480286738351255
0.13498341413625925,0.9463327370304114
0.13523858127073232,0.9464285714285714
0.13549374840520542,0.946524064171123
0.1357489155396785,0.9466192170818505
0.13600408267415157,0.9467140319715808
0.13625924980862464,0.9468085106382979
0.13651441694309774,0.9469026548672567
0.1367695840775708,0.9469964664310954
0.13702475121204388,0.9470899470899471
0.13727991834651695,0.9471830985915493
0.13753508548099005,0.9472759226713533
0.13753508548099005,0.9456140350877194
0.13779025261546313,0.9457092819614711
0.1380454197499362,0.9458041958041958
0.1383005868844093,0.9458987783595113
0.13855575401888237,0.945993031358885
0.13881092115335544,0.9460869565217391
0.13906608828782852,0.9461805555555556
0.13932125542230162,0.9462738301559792
0.1395764225567747,0.9463667820069204
0.13983158969124776,0.9464594127806563
0.13983158969124776,0.9448275862068966
0.14008675682572086,0.9449225473321858
0.14034192396019393,0.9450171821305842
0.140597091094667,0.9451114922813036
0.14085225822914008,0.9452054794520548
0.14110742536361318,0.9452991452991453
0.14136259249808625,0.9453924914675768
0.14161775963255932,0.9454855195911414
0.1418729267670324,0.9455782312925171
0.1421280939015055,0.9456706281833617
0.14238326103597856,0.9457627118644067
0.14263842817045164,0.9458544839255499
0.14263842817045164,0.9442567567567568
0.14289359530492474,0.9443507588532883
0.1431487624393978,0.9444444444444444
0.14340392957387088,0.9445378151260504
0.14365909670834395,0.9446308724832215
0.14391426384281705,0.9447236180904522
0.14416943097729013,0.9448160535117057
0.1444245981117632,0.9449081803005008
0.1446797652462363,0.945
0.14493493238070937,0.9450915141430949
0.14519009951518244,0.9451827242524917
0.1454452666496555,0.945273631840796
0.1457004337841286,0.945364238410596
0.14595560091860169,0.9454545454545454
0.14621076805307476,0.9455445544554455
0.14646593518754786,0.9456342668863262
0.14672110232202093,0.9457236842105263
0.146976269456494,0.9458128078817734
0.14723143659096707,0.9459016393442623
0.14748660372544017,0.9459901800327333
0.14774177085991325,0.946078431372549
0.14799693799438632,0.9461663947797716
0.1482521051288594,0.9462540716612378
0.1485072722633325,0.9463414634146341
0.14876243939780556,0.9464285714285714
0.14901760653227863,0.946515397082658
0.14927277366675173,0.9466019417475728
0.1495279408012248,0.9466882067851373
0.14978310793569788,0.9467741935483871
0.15003827507017095,0.9468599033816425
0.15029344220464405,0.9469453376205788
0.15054860933911712,0.9470304975922953
0.1508037764735902,0.9471153846153846
0.1510589436080633,0.9472
0.1510589436080633,0.9456869009584664
0.15131411074253637,0.9457735247208932
0.15156927787700944,0.945859872611465
0.1518244450114825,0.9459459459459459
0.1520796121459556,0.946031746031746
0.15233477928042868,0.9461172741679873
0.15258994641490176,0.9462025316455697
0.15284511354937483,0.9462875197472354
0.15310028068384793,0.9463722397476341
0.153355447818321,0.9464566929133859
0.15361061495279407,0.9465408805031447
0.15386578208726717,0.9466248037676609
0.15412094922174024,0.9467084639498433
0.15437611635621332,0.94679186228482
0.1546312834906864,0.946875
0.1548864506251595,0.9469578783151326
0.15514161775963256,0.9470404984423676
0.15539678489410563,0.9471228615863142
0.15565195202857873,0.9472049689440993
0.1559071191630518,0.9472868217054263
0.1559071191630518,0.9458204334365325
0.1559071191630518,0.9443585780525502
0.15616228629752488,0.9444444444444444
0.15641745343199795,0.9445300462249615
0.15667262056647105,0.9446153846153846
0.15692778770094412,0.9447004608294931
0.1571829548354172,0.9447852760736196
0.15743812196989027,0.9448698315467075
0.15769328910436337,0.944954128440367
0.15769328910436337,0.9435114503816794
0.15794845623883644,0.9435975609756098
0.15794845623883644,0.9421613394216134
0.1582036233733095,0.9422492401215805
0.1584587905077826,0.9423368740515933
0.15871395764225568,0.9424242424242424
0.15896912477672875,0.9425113464447806
0.15896912477672875,0.9410876132930514
0.15922429191120183,0.9411764705882353
0.15947945904567493,0.9412650602409639
0.159734626180148,0.9413533834586466
0.159734626180148,0.93993993993994
0.15998979331462107,0.9400299850074962
0.16024496044909417,0.9401197604790419
0.16050012758356724,0.9402092675635276
0.16075529471804031,0.9402985074626866
0.1610104618525134,0.940387481371088
0.1612656289869865,0.9404761904761905
0.16152079612145956,0.9405646359583952
0.16177596325593263,0.9406528189910979
0.1620311303904057,0.9407407407407408
0.1622862975248788,0.9408284023668639
0.16254146465935188,0.9409158050221565
0.16279663179382495,0.9410029498525073
0.16279663179382495,0.9396170839469808
0.16305179892829805,0.9397058823529412
0.16330696606277112,0.9397944199706314
0.1635621331972442,0.9398826979472141
0.16381730033171726,0.9399707174231332
0.16407246746619036,0.9400584795321637
0.16432763460066344,0.9401459854014599
0.1645828017351365,0.9402332361516035
0.1648379688696096,0.9403202328966521
0.16509313600408268,0.940406976744186
0.16534830313855575,0.9404934687953556
0.16560347027302882,0.9405797101449276
0.16585863740750192,0.9406657018813314
0.166113804541975,0.9407514450867052
0.16636897167644807,0.9408369408369408
0.16662413881092114,0.9409221902017291
0.16687930594539424,0.9410071942446043
0.1671344730798673,0.9410919540229885
0.16738964021434038,0.9411764705882353
0.16764480734881348,0.9412607449856734
0.16789997448328656,0.9413447782546495
0.16815514161775963,0.9414285714285714
0.1684103087522327,0.9415121255349501
0.1686654758867058,0.9415954415954416
0.16892064302117887,0.9416785206258891
0.16917581015565195,0.9417613636363636
0.16943097729012505,0.9418439716312057
0.16968614442459812,0.9419263456090652
0.1699413115590712,0.942008486562942
0.17019647869354426,0.942090395480226
0.17045164582801736,0.9421720733427362
0.17070681296249043,0.9422535211267605
0.1709619800969635,0.9423347398030942
0.17121714723143658,0.9424157303370787
0.17121714723143658,0.94109396914446
0.17147231436590968,0.9411764705882353
0.17172748150038275,0.9412587412587412
0.17198264863485582,0.9413407821229051
0.17223781576932892,0.9414225941422594
0.172492982903802,0.9415041782729805
0.17274815003827507,0.9415855354659249
0.17300331717274814,0.9416666666666667
0.17325848430722124,0.941747572815534
0.1735136514416943,0.9418282548476454
0.17376881857616738,0.941908713692946
0.17402398571064048,0.9419889502762431
0.17427915284511356,0.9420689655172414
0.17453431997958663,0.9421487603305785
0.17453431997958663,0.9408528198074277
0.1747894871140597,0.9409340659340659
0.1747894871140597,0.9396433470507545
0.1750446542485328,0.9397260273972603
0.1750446542485328,0.9384404924760602
0.1750446542485328,0.9371584699453552
0.17529982138300587,0.937244201909959
0.17555498851747894,0.9373297002724795
0.17581015565195202,0.9374149659863945
0.17606532278642512,0.9375
0.1763204899208982,0.937584803256445
0.17657565705537126,0.9376693766937669
0.17683082418984436,0.9377537212449256
0.17708599132431743,0.9378378378378378
0.1773411584587905,0.9379217273954116
0.17759632559326358,0.9380053908355795
0.17759632559326358,0.9367429340511441
0.17785149272773668,0.9368279569892473
0.17785149272773668,0.9355704697986578
0.17810665986220975,0.935656836461126
0.17836182699668282,0.9357429718875502
0.17861699413115592,0.9358288770053476
0.178872161265629,0.9359145527369827
0.17912732840010206,0.936
0.17938249553457514,0.9360852197070573
0.17963766266904824,0.9361702127659575
0.1798928298035213,0.9362549800796812
0.18014799693799438,0.9363395225464191
0.18040316407246745,0.9364238410596026
0.18065833120694055,0.9365079365079365
0.18091349834141363,0.9365918097754293
0.1811686654758867,0.9366754617414248
0.1814238326103598,0.9367588932806324
0.18167899974483287,0.9368421052631579
0.18193416687930594,0.9369250985545335
0.18218933401377901,0.937007874015748
0.18244450114825211,0.9370904325032765
0.18269966828272519,0.93717277486911
0.18295483541719826,0.9372549019607843
0.18295483541719826,0.9360313315926893
0.18321000255167136,0.9361147327249022
0.18346516968614443,0.9361979166666666
0.1837203368206175,0.9362808842652796
0.18397550395509057,0.9363636363636364
0.18423067108956367,0.9364461738002594
0.18448583822403675,0.9365284974093264
0.18474100535850982,0.9366106080206986
0.1849961724929829,0.9366925064599483
0.185251339627456,0.9367741935483871
0.18550650676192906,0.9368556701030928
0.18576167389640214,0.9369369369369369
0.18601684103087524,0.9370179948586118
0.1862720081653483,0.9370988446726572
0.18652717529982138,0.9371794871794872
0.18678234243429445,0.9372599231754162
0.18703750956876755,0.9373401534526854
0.18729267670324062,0.9374201787994891
0.1875478438377137,0.9375
0.1878030109721868,0.9375796178343949
0.18805817810665987,0.9376590330788804
0.18831334524113294,0.9377382465057179
0.188568512375606,0.9378172588832487
0.1888236795100791,0.9378960709759189
0.18907884664455218,0.9379746835443038
0.18933401377902526,0.9380530973451328
0.18958918091349833,0.9381313131313131
